game_nr,object,fixed indices,context condition,message
91,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[4. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[4. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[4. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[3. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[1. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
91,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[3. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[3. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[2. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
1931,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[3. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[1. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[4. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[4. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3289,[1. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[2. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[2. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[1. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[1. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[5. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3305,[5. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[4. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[5. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[2. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[7. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[2. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[5. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3410,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3996,[0. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3996,[2. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3996,[3. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3996,[1. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3996,[1. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
3996,[6. 2. 3.],[0. 1. 1.],0,"[12, 12, 12, 0]"
