game_nr,object,fixed indices,context condition,message
55,[3. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[0. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[1. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[1. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[0. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[2. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[1. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[0. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[3. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
55,[2. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[2. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[3. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[3. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[3. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[0. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[3. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[1. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[1. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[2. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
455,[0. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[1. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[2. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[1. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[0. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[2. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[0. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[1. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[1. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[3. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
648,[3. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[3. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[2. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[0. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[2. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[3. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[1. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[0. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[2. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[2. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
873,[0. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[3. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[0. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[1. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[2. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[1. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[3. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[1. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[3. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[2. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
986,[1. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[3. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[3. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[3. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[1. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[1. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[2. 1. 2.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[1. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[1. 1. 0.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[2. 1. 3.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1564,[3. 1. 1.],[0. 1. 0.],0,"[10, 10, 0, 0]"
1734,[1. 1. 0.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[1. 1. 1.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[2. 1. 2.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[2. 1. 1.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[0. 1. 3.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[0. 1. 1.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[0. 1. 2.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[2. 1. 0.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[3. 1. 1.],[0. 1. 0.],0,"[10, 14, 0, 0]"
1734,[2. 1. 3.],[0. 1. 0.],0,"[10, 14, 0, 0]"
