game_nr,object,fixed indices,context condition,message
310,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
310,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[3, 4, 4, 8, 4, 0]"
6205,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6205,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6576,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6576,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
6746,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
6746,[1. 0. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 8, 4, 4, 0]"
15714,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 2. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 1. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
15714,[1. 3. 0. 0. 0.],[1. 0. 1. 1. 1.],0,"[8, 4, 4, 8, 4, 0]"
