game_nr,object,fixed indices,context condition,message
7169,[1. 2. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[3. 3. 1. 1. 1.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[0. 0. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[3. 1. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[2. 1. 1. 1. 3.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[1. 0. 1. 1. 2.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[1. 0. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[0. 1. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[1. 3. 1. 1. 3.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7169,[0. 2. 1. 1. 3.],[0. 0. 1. 1. 0.],0,"[12, 14, 12, 12, 14, 0]"
7396,[0. 2. 1. 1. 3.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
7396,[3. 0. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
7396,[0. 3. 1. 1. 3.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
7396,[1. 0. 1. 1. 2.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
7396,[1. 0. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
7396,[3. 2. 1. 1. 1.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
7396,[2. 2. 1. 1. 0.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
7396,[1. 1. 1. 1. 2.],[0. 0. 1. 1. 0.],0,"[12, 14, 14, 14, 14, 0]"
