game_nr,object,fixed indices,context condition,message
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
340,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
995,[7. 7. 4.],[1. 1. 1.],2,"[12, 27, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1014,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1493,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
1878,[7. 7. 4.],[1. 1. 1.],2,"[27, 12, 3, 0]"
