game_nr,object,fixed indices,context condition,message
3644,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 7. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 0. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 7. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 6. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 6. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
3644,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 27, 0]"
7100,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 1. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 2. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 0. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 2. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
7100,[4. 4. 2. 1.],[1. 1. 0. 1.],2,"[17, 16, 27, 18, 0]"
9895,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 1. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 0. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
9895,[4. 4. 2. 1.],[1. 1. 0. 1.],2,"[17, 18, 19, 18, 0]"
16651,[4. 4. 0. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 7. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 7. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 1. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 1. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
16651,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 19, 27, 19, 0]"
26147,[4. 4. 0. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 2. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 0. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 1. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 1. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26147,[4. 4. 1. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26769,[4. 4. 6. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26769,[4. 4. 5. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26769,[4. 4. 4. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26769,[4. 4. 3. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
26769,[4. 4. 7. 1.],[1. 1. 0. 1.],2,"[17, 19, 18, 19, 0]"
