game_nr,object,fixed indices,context condition,message
18,[1. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[8. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[0. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[5. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[15.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[10.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[11.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[3. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[9. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
18,[7. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
3806,[5. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[4. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[8. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[14.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[6. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[11.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[3. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[15.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[13.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3806,[10.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[0. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[10.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[7. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[8. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[4. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[13.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[2. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[1. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[11.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
3908,[12.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
6509,[6. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[4. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[11.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[14.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[2. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[1. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[13.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[7. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[5. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6509,[0. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[2. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[10.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[7. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[9. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[3. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[14.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[0. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[13.  2.  3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[5. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
6627,[6. 2. 3.],[0. 1. 1.],0,"[51, 51, 51, 0]"
21024,[9. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
21024,[13.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
21024,[11.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
21024,[4. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
21024,[10.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
21024,[2. 2. 3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
21024,[15.  2.  3.],[0. 1. 1.],0,"[41, 51, 51, 0]"
