game_nr,object,fixed indices,context condition,message
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
74,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
94,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
498,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
560,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
614,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
715,[2. 1. 1.],[1. 1. 1.],2,"[14, 1, 15, 0]"
