game_nr,object,fixed indices,context condition,message
2313,[11. 12. 12.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[ 8. 12.  9.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[ 1. 12.  9.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[ 8. 12.  7.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[11. 12.  5.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[ 8. 12.  8.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[14. 12.  8.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[ 9. 12.  8.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[ 1. 12. 10.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2313,[ 7. 12.  1.],[0. 1. 0.],0,"[25, 27, 18, 0]"
2532,[11. 12.  1.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[10. 12. 15.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[ 0. 12. 15.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[ 0. 12. 11.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[11. 12. 12.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[ 6. 12. 11.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[ 1. 12. 10.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[12. 12.  6.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[ 3. 12.  8.],[0. 1. 0.],0,"[25, 27, 39, 0]"
2532,[ 1. 12. 12.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[13. 12.  1.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[ 7. 12. 12.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[ 9. 12. 13.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[ 5. 12. 10.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[ 7. 12.  1.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[ 9. 12.  0.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[ 4. 12.  4.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[ 5. 12. 12.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[10. 12.  0.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3007,[13. 12.  4.],[0. 1. 0.],0,"[25, 27, 39, 0]"
3091,[ 9. 12.  0.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[ 1. 12.  9.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[ 0. 12.  1.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[ 7. 12. 14.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[11. 12. 13.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[15. 12. 14.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[ 5. 12.  9.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[ 9. 12.  3.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[ 1. 12.  7.],[0. 1. 0.],0,"[31, 37, 31, 0]"
3091,[12. 12.  0.],[0. 1. 0.],0,"[31, 37, 31, 0]"
14776,[14. 12.  8.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[12. 12.  2.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[ 5. 12.  0.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[10. 12. 10.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[ 1. 12.  0.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[13. 12.  4.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[10. 12.  0.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[ 7. 12.  3.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[ 8. 12.  5.],[0. 1. 0.],0,"[25, 39, 39, 0]"
14776,[ 2. 12.  2.],[0. 1. 0.],0,"[25, 39, 39, 0]"
16855,[13. 12.  8.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[ 6. 12. 10.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[15. 12. 15.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[ 0. 12. 15.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[ 8. 12.  8.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[ 0. 12. 10.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[ 8. 12.  6.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[ 9. 12.  3.],[0. 1. 0.],0,"[25, 27, 39, 0]"
16855,[11. 12.  8.],[0. 1. 0.],0,"[25, 27, 39, 0]"
