game_nr,object,fixed indices,context condition,message
336,[ 7. 12. 15.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12.  5.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12. 12.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12.  4.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12. 13.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12. 10.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12.  7.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12.  3.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12.  1.],[1. 1. 0.],1,"[16, 5, 2, 0]"
336,[ 7. 12.  2.],[1. 1. 0.],1,"[16, 5, 2, 0]"
2776,[ 7. 12. 11.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12.  3.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12.  1.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12.  0.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12.  5.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12. 15.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12.  7.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12. 10.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12. 13.],[1. 1. 0.],1,"[49, 44, 44, 0]"
2776,[ 7. 12.  4.],[1. 1. 0.],1,"[49, 44, 44, 0]"
5258,[ 7. 12.  0.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12.  3.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12.  7.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12. 11.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12. 10.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12.  5.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12.  1.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12. 14.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12.  9.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5258,[ 7. 12. 12.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12. 13.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12.  5.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12.  6.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12.  3.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12.  9.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12. 15.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12.  2.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12. 14.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12. 10.],[1. 1. 0.],1,"[16, 5, 2, 0]"
5824,[ 7. 12.  1.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12.  6.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12.  0.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12.  7.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12. 15.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12.  8.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12.  4.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12. 11.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12. 14.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12. 10.],[1. 1. 0.],1,"[16, 5, 2, 0]"
15837,[ 7. 12.  1.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12.  3.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12.  5.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12.  7.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12. 11.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12.  6.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12.  4.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12.  8.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12. 14.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12.  2.],[1. 1. 0.],1,"[16, 5, 2, 0]"
27330,[ 7. 12. 13.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12. 11.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12.  0.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12. 10.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12.  4.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12. 13.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12.  8.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12.  6.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12.  9.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12.  5.],[1. 1. 0.],1,"[16, 5, 2, 0]"
28506,[ 7. 12.  7.],[1. 1. 0.],1,"[16, 5, 2, 0]"
