game_nr,object,fixed indices,context condition,message
646,[3. 1. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[3. 2. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[1. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[3. 3. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[0. 3. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[1. 2. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[2. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[2. 2. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[2. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
646,[1. 1. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[1. 1. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[2. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[1. 2. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[0. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[0. 1. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[3. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[1. 3. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[1. 2. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[3. 3. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
718,[2. 0. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[1. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[1. 0. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[1. 1. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[2. 1. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[0. 0. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[1. 0. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[0. 3. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[3. 2. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[3. 3. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
870,[0. 2. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[0. 0. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[0. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[0. 2. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[1. 3. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[1. 1. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[3. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[0. 0. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[3. 3. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[3. 2. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1824,[3. 3. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[0. 0. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[1. 1. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[0. 3. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[3. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[2. 3. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[3. 1. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[1. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[0. 3. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[2. 3. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1852,[0. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[2. 3. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[1. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[1. 2. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[3. 2. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[3. 0. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[1. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[1. 1. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[3. 2. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[1. 3. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
1977,[2. 2. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[0. 0. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[1. 3. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[1. 0. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[2. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[0. 2. 3. 0.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[1. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[1. 2. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[0. 0. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[2. 0. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2031,[2. 0. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2788,[3. 1. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2788,[0. 1. 3. 2.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2788,[2. 2. 3. 1.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
2788,[1. 1. 3. 3.],[0. 0. 1. 0.],0,"[2, 2, 2, 13, 0]"
