game_nr,object,fixed indices,context condition,message
2552,[1. 3. 3. 1. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[1. 0. 3. 2. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[1. 3. 3. 0. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[3. 0. 3. 2. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[3. 2. 3. 1. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[3. 0. 3. 1. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[1. 3. 3. 2. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[2. 1. 3. 3. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[0. 3. 3. 3. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
2552,[1. 2. 3. 0. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[1. 2. 3. 3. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[1. 0. 3. 2. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[3. 1. 3. 0. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[2. 2. 3. 0. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[1. 0. 3. 0. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[1. 2. 3. 2. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[3. 3. 3. 2. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[0. 2. 3. 3. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[0. 0. 3. 1. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5266,[2. 3. 3. 1. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[0. 2. 3. 2. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[2. 1. 3. 1. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[0. 2. 3. 2. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[2. 1. 3. 3. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[3. 3. 3. 2. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[2. 2. 3. 1. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[2. 0. 3. 1. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[1. 2. 3. 3. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[2. 1. 3. 1. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
5436,[3. 3. 3. 2. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[1. 3. 3. 1. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[2. 3. 3. 0. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[0. 0. 3. 2. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[0. 1. 3. 2. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[2. 3. 3. 3. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[2. 2. 3. 2. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[1. 1. 3. 2. 1.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[1. 3. 3. 2. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[3. 0. 3. 0. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
7122,[0. 2. 3. 1. 2.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
12481,[0. 0. 3. 0. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
12481,[0. 3. 3. 3. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
12481,[1. 2. 3. 2. 3.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
12481,[2. 0. 3. 2. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
12481,[3. 2. 3. 0. 0.],[0. 0. 1. 0. 0.],0,"[8, 12, 12, 12, 12, 0]"
