game_nr,object,fixed indices,context condition,message
31,[6. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[0. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[5. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[3. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[7. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[2. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[2. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[7. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[2. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
31,[4. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[2. 0. 1.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[7. 0. 1.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[5. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[7. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[0. 0. 1.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[2. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[6. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[6. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[1. 0. 1.],[0. 1. 0.],0,"[24, 16, 16, 0]"
194,[6. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[1. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[4. 0. 6.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[0. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[4. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[1. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[5. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[7. 0. 7.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[5. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[5. 0. 0.],[0. 1. 0.],0,"[24, 16, 16, 0]"
211,[1. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[2. 0. 6.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[7. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[5. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[0. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[2. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[1. 0. 0.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[5. 0. 2.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[4. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[2. 0. 0.],[0. 1. 0.],0,"[24, 16, 16, 0]"
323,[3. 0. 6.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[5. 0. 4.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[2. 0. 1.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[1. 0. 1.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[0. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[5. 0. 7.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[1. 0. 3.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[7. 0. 7.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[6. 0. 6.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[3. 0. 5.],[0. 1. 0.],0,"[24, 16, 16, 0]"
1228,[5. 0. 0.],[0. 1. 0.],0,"[24, 16, 16, 0]"
