game_nr,object,fixed indices,context condition,message
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3328,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],0,"[2, 12, 5, 10, 7, 0]"
3912,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],3,"[2, 5, 5, 10, 7, 0]"
3912,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],3,"[2, 5, 5, 10, 7, 0]"
3912,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],3,"[2, 5, 5, 10, 7, 0]"
3912,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],3,"[2, 5, 5, 10, 7, 0]"
3912,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],3,"[2, 5, 5, 10, 7, 0]"
3912,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],3,"[2, 5, 5, 10, 7, 0]"
3912,[3. 2. 2. 0. 2.],[1. 1. 1. 1. 1.],3,"[2, 5, 5, 10, 7, 0]"
