game_nr,object,fixed indices,context condition,message
11,[3. 0. 0. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 3. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 3. 3. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 1. 2. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 0. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 1. 0. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 0. 3. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 2. 3. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 0. 2. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
11,[3. 3. 2. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 1. 2. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 0. 0. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 1. 2. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 0. 1. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 3. 1. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 3. 2. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 0. 0. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 3. 1. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 1. 2. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
1918,[3. 0. 2. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
2610,[3. 0. 1. 1. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 0. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 0. 3. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 0. 1. 0. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 2. 3. 0. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 2. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 2. 3. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 1. 1. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 1. 3. 1. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
2610,[3. 3. 1. 1. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
3710,[3. 2. 3. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 3. 3. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 0. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 0. 0. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 1. 2. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 2. 2. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 3. 3. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 2. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 1. 0. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
3710,[3. 1. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 3. 3. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 3. 3. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 2. 0. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 1. 3. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 1. 3. 2. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 2. 1. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 1. 1. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 2. 2. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 3. 2. 3. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
4073,[3. 1. 2. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
5355,[3. 2. 2. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 3. 1. 0. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 2. 3. 1. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 2. 2. 1. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 1. 0. 1. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 3. 0. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 1. 2. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 3. 1. 3. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 2. 1. 2. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
5355,[3. 3. 0. 0. 3.],[1. 0. 0. 0. 1.],1,"[10, 12, 4, 5, 4, 0]"
9504,[3. 0. 2. 0. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
9504,[3. 3. 3. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
9504,[3. 1. 3. 1. 3.],[1. 0. 0. 0. 1.],1,"[8, 7, 4, 5, 4, 0]"
