game_nr,object,fixed indices,context condition,message
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
61,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
146,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
147,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
314,[3. 3. 0.],[1. 1. 1.],2,"[8, 12, 8, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
370,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
398,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
500,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
586,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
586,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
586,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
586,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
586,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
586,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
586,[3. 3. 0.],[1. 1. 1.],2,"[8, 8, 12, 0]"
