game_nr,object,fixed indices,context condition,message
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
605,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
1332,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[15, 10, 10, 10, 0]"
2322,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
2322,[1. 2. 2. 2.],[1. 1. 1. 1.],0,"[10, 10, 10, 10, 0]"
