game_nr,object,fixed indices,context condition,message
127,[3. 3. 2. 0.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 0.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 0.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 3.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 1.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 1.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
127,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 1.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 1.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 0.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 3.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
797,[3. 3. 2. 2.],[1. 1. 1. 0.],2,"[8, 2, 2, 10, 0]"
