game_nr,object,fixed indices,context condition,message
2701,[0. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[0. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[3. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[2. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[2. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[1. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[3. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[1. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[1. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2701,[1. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[1. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[2. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[2. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[3. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[2. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[3. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[1. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[0. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[0. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
2937,[2. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
3438,[2. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[2. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[3. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[1. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[1. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[0. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[0. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[1. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[2. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
3438,[1. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
5058,[3. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[1. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[0. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[0. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[2. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[1. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[3. 0. 0. 3. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[2. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[3. 0. 0. 2. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
5058,[0. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 4, 12, 6, 12, 0]"
8288,[2. 0. 0. 1. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
8288,[3. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
8288,[2. 0. 0. 0. 0.],[0. 1. 1. 0. 1.],2,"[1, 14, 12, 6, 12, 0]"
