attributes,values,game_size,vocab_size_factor,n_epochs,batch_size,learning_rate,hidden_size,temp_update,temperature,train_loss,train_accuracy,test_loss,test_accuracy
5,4,10,3.0,60.0,128,0.0005,256,0.99,1.5,0.22269651293754578,0.9100673198699951,0.27266770601272583,0.8818187117576599
5,4,10,3.0,60.0,128,0.001,128,0.97,1.5,0.13510635495185852,0.9501715302467346,0.1976037472486496,0.9399304986000061
5,4,10,3.0,60.0,128,0.001,128,0.99,1.5,0.08025816082954407,0.9726479053497314,0.14840242266654968,0.9526222348213196
5,4,10,3.0,60.0,128,0.001,256,0.97,1.5,0.14308330416679382,0.9440416693687439,0.1957799196243286,0.941655695438385
5,4,10,3.0,60.0,128,0.001,256,0.99,1.5,0.040447305887937546,0.9876348972320557,0.06505808234214783,0.9719080924987793
5,16,10,3.0,60.0,32,0.0005,128,0.97,1.5,0.12539778649806976,0.9553835988044739,0.17766593396663666,0.9405593276023865
5,16,10,3.0,60.0,32,0.0005,128,0.99,1.5,0.10263054072856903,0.9631629586219788,0.12906807661056519,0.9535234570503235
5,16,10,3.0,60.0,32,0.0005,256,0.97,1.5,0.07649809122085571,0.9731971621513367,0.1246076449751854,0.9605686664581299
5,16,10,3.0,60.0,32,0.0005,256,0.99,1.5,0.05235311761498451,0.9839079976081848,0.055750008672475815,0.9827377796173096
5,16,10,3.0,60.0,32,0.001,128,0.97,1.5,0.0908178836107254,0.9731465578079224,0.14439859986305237,0.9633105993270874
5,16,10,3.0,60.0,32,0.001,128,0.99,1.5,0.02703286148607731,0.990379810333252,0.11205863952636719,0.9765203595161438
5,16,10,3.0,60.0,32,0.001,256,0.97,1.5,0.06242574006319046,0.9800770878791809,0.13823023438453674,0.9644876718521118
5,16,10,3.0,60.0,32,0.001,256,0.99,1.5,0.030771540477871895,0.9932103753089905,0.07136160135269165,0.98614501953125
5,16,10,3.0,60.0,64,0.0005,128,0.97,1.5,0.17752380669116974,0.9370594024658203,0.20907826721668243,0.9253497123718262
5,16,10,3.0,60.0,64,0.0005,128,0.99,1.5,0.18257862329483032,0.9275199174880981,0.22406768798828125,0.919202983379364
5,16,10,3.0,60.0,64,0.0005,256,0.97,1.5,0.12224475294351578,0.9538306593894958,0.14188885688781738,0.9467925429344177
5,16,10,3.0,60.0,64,0.0005,256,0.99,1.5,0.04002111777663231,0.9875848293304443,0.09170601516962051,0.9750000238418579
5,16,10,3.0,60.0,64,0.001,128,0.97,1.5,0.12050239741802216,0.9569118022918701,0.1325104832649231,0.9473310112953186
5,16,10,3.0,60.0,64,0.001,128,0.99,1.5,0.07933353632688522,0.9681786298751831,0.13029833137989044,0.9535334706306458
5,16,10,3.0,60.0,64,0.001,256,0.97,1.5,0.15974879264831543,0.9408320784568787,0.2085249423980713,0.9218972325325012
5,16,10,3.0,60.0,64,0.001,256,0.99,1.5,0.09112085402011871,0.9666818380355835,0.19523058831691742,0.9339929223060608
5,16,10,3.0,60.0,128,0.0005,128,0.97,1.5,0.31487220525741577,0.8676756620407104,0.32655981183052063,0.8683566451072693
5,16,10,3.0,60.0,128,0.0005,128,0.99,1.5,0.21408793330192566,0.9164959192276001,0.28221315145492554,0.9148601293563843
5,16,10,3.0,60.0,128,0.0005,256,0.97,1.5,0.08473721146583557,0.9682192206382751,0.12120723724365234,0.9606006145477295
5,16,10,3.0,60.0,128,0.0005,256,0.99,1.5,0.09255347400903702,0.9691699147224426,0.12318187952041626,0.9603040814399719
5,16,10,3.0,60.0,128,0.001,128,0.97,1.5,0.1595129817724228,0.9456995725631714,0.269290566444397,0.9204391241073608
5,16,10,3.0,60.0,128,0.001,128,0.99,1.5,0.0755939930677414,0.9740384817123413,0.13703864812850952,0.9626811742782593
5,16,10,3.0,60.0,128,0.001,256,0.97,1.5,0.14071223139762878,0.9466646313667297,0.1956920474767685,0.9298611879348755
5,16,10,3.0,60.0,128,0.001,256,0.99,1.5,0.12371799349784851,0.9544029235839844,0.19732487201690674,0.9246528148651123
