attributes,values,game_size,vocab_size_factor,n_epochs,batch_size,learning_rate,hidden_size,temp_update,temperature,train_loss,train_accuracy,test_loss,test_accuracy
3,16,10,3.0,60.0,64,0.0005,256,0.97,2.0,0.1444193422794342,0.9521136283874512,0.14759333431720734,0.9523400664329529
3,16,10,3.0,60.0,64,0.0005,256,0.99,2.0,0.14672406017780304,0.9498268961906433,0.14994880557060242,0.9498304128646851
3,16,10,3.0,60.0,64,0.001,128,0.97,1.0,0.2028709053993225,0.9261127710342407,0.2009318470954895,0.9272099137306213
3,16,10,3.0,60.0,64,0.001,128,0.99,1.0,0.1873255968093872,0.9345027208328247,0.18803974986076355,0.9342758655548096
3,16,10,3.0,60.0,64,0.001,128,0.97,1.5,0.21441349387168884,0.9203592538833618,0.2211746871471405,0.918526291847229
3,16,10,3.0,60.0,64,0.001,128,0.99,1.5,0.16607488691806793,0.9445163011550903,0.1735990345478058,0.9428384304046631
3,16,10,3.0,60.0,64,0.001,128,0.97,2.0,0.1925002634525299,0.9317291378974915,0.19617018103599548,0.9310135841369629
3,16,10,3.0,60.0,64,0.001,128,0.99,2.0,0.15553240478038788,0.9503661394119263,0.1613907516002655,0.9492024779319763
3,16,10,3.0,60.0,64,0.001,256,0.97,1.0,0.2189978063106537,0.9166362285614014,0.21634171903133392,0.9189172983169556
3,16,10,3.0,60.0,64,0.001,256,0.99,1.0,0.20183420181274414,0.9280513525009155,0.19755730032920837,0.9301638603210449
3,16,10,3.0,60.0,64,0.001,256,0.97,1.5,0.19516025483608246,0.9331983923912048,0.19771777093410492,0.9330018758773804
3,16,10,3.0,60.0,64,0.001,256,0.99,1.5,0.14101482927799225,0.9558274149894714,0.14416828751564026,0.9562553763389587
3,16,10,3.0,60.0,64,0.001,256,0.97,2.0,0.16859173774719238,0.9447246193885803,0.17251163721084595,0.9438603520393372
3,16,10,3.0,60.0,64,0.001,256,0.99,2.0,0.09512170404195786,0.9731506705284119,0.10139308869838715,0.9718713164329529
3,16,10,3.0,60.0,128,0.0005,128,0.97,1.0,0.22268839180469513,0.9219915270805359,0.22051480412483215,0.9231463074684143
3,16,10,3.0,60.0,128,0.0005,128,0.99,1.0,0.23790743947029114,0.9078224301338196,0.2421923279762268,0.9070420265197754
3,16,10,3.0,60.0,128,0.0005,128,0.97,1.5,0.20738229155540466,0.925621509552002,0.20954672992229462,0.9259005784988403
3,16,10,3.0,60.0,128,0.0005,128,0.99,1.5,0.18032290041446686,0.9363738894462585,0.18354618549346924,0.9362305402755737
3,16,10,3.0,60.0,128,0.0005,128,0.97,2.0,0.13703793287277222,0.9581442475318909,0.14187295734882355,0.9580150842666626
3,16,10,3.0,60.0,128,0.0005,128,0.99,2.0,0.14363062381744385,0.9534408450126648,0.15370886027812958,0.9518663883209229
3,16,10,3.0,60.0,128,0.0005,256,0.97,1.0,0.2012326717376709,0.9273339509963989,0.20388777554035187,0.9267758131027222
3,16,10,3.0,60.0,128,0.0005,256,0.99,1.0,0.16897761821746826,0.9413799047470093,0.17216356098651886,0.9403862357139587
3,16,10,3.0,60.0,128,0.0005,256,0.97,1.5,0.14192551374435425,0.9549412727355957,0.14118634164333344,0.9562011361122131
3,16,10,3.0,60.0,128,0.0005,256,0.99,1.5,0.12477211654186249,0.9581887125968933,0.1278247982263565,0.9585106372833252
3,16,10,3.0,60.0,128,0.0005,256,0.97,2.0,0.14401879906654358,0.9511313438415527,0.1449335217475891,0.9518970251083374
3,16,10,3.0,60.0,128,0.0005,256,0.99,2.0,0.15692000091075897,0.9466986656188965,0.15876133739948273,0.947117269039154
3,16,10,3.0,60.0,128,0.001,128,0.97,1.0,0.21242059767246246,0.9270913004875183,0.20892463624477386,0.9291654825210571
3,16,10,3.0,60.0,128,0.001,128,0.99,1.0,0.228505939245224,0.9180612564086914,0.23411060869693756,0.9159088730812073
3,16,10,3.0,60.0,128,0.001,128,0.97,1.5,0.1960892379283905,0.9331516027450562,0.1945248246192932,0.9343949556350708
3,16,10,3.0,60.0,128,0.001,128,0.99,1.5,0.15924391150474548,0.9462772011756897,0.16759821772575378,0.9440376162528992
3,16,10,3.0,60.0,128,0.001,128,0.97,2.0,0.19378606975078583,0.9361678957939148,0.19724926352500916,0.9366106986999512
3,16,10,3.0,60.0,128,0.001,128,0.99,2.0,0.15144436061382294,0.9507096409797668,0.16510450839996338,0.9472384452819824
3,16,10,3.0,60.0,128,0.001,256,0.97,1.0,0.18674609065055847,0.9381031394004822,0.19012777507305145,0.9364721775054932
3,16,10,3.0,60.0,128,0.001,256,0.99,1.0,0.1843622624874115,0.9389261603355408,0.18480925261974335,0.9393416047096252
3,16,10,3.0,60.0,128,0.001,256,0.97,1.5,0.18984253704547882,0.9342950582504272,0.19328917562961578,0.9340582489967346
3,16,10,3.0,60.0,128,0.001,256,0.99,1.5,0.15970276296138763,0.9465506672859192,0.1647290736436844,0.9460285902023315
3,16,10,3.0,60.0,128,0.001,256,0.97,2.0,0.19634924829006195,0.934062123298645,0.197563037276268,0.9347529411315918
3,16,10,3.0,60.0,128,0.001,256,0.99,2.0,0.12878890335559845,0.9580638408660889,0.13340097665786743,0.9575448632240295
5,4,10,3.0,60.0,32,0.0005,128,0.97,1.0,0.27158495783805847,0.8730335831642151,0.27265045046806335,0.872931957244873
5,4,10,3.0,60.0,32,0.0005,128,0.99,1.0,0.26233381032943726,0.8740392327308655,0.26020583510398865,0.8760323524475098
5,4,10,3.0,60.0,32,0.0005,128,0.97,1.5,0.2116072177886963,0.9103710055351257,0.20944036543369293,0.9116154313087463
5,4,10,3.0,60.0,32,0.0005,128,0.99,1.5,0.17701295018196106,0.9243095517158508,0.18105904757976532,0.9246019721031189
5,4,10,3.0,60.0,32,0.0005,128,0.97,2.0,0.26459941267967224,0.873588502407074,0.2630190849304199,0.8744991421699524
5,4,10,3.0,60.0,32,0.0005,128,0.99,2.0,0.173440083861351,0.9253392219543457,0.17413632571697235,0.926350474357605
5,4,10,3.0,60.0,32,0.0005,256,0.97,1.0,0.2327732890844345,0.9000905752182007,0.23171178996562958,0.903471052646637
5,4,10,3.0,60.0,32,0.0005,256,0.99,1.0,0.19391123950481415,0.9202311635017395,0.19297157227993011,0.9214684367179871
5,4,10,3.0,60.0,32,0.0005,256,0.97,1.5,0.19571863114833832,0.9188207983970642,0.20303502678871155,0.9150108695030212
5,4,10,3.0,60.0,32,0.0005,256,0.99,1.5,0.11334909498691559,0.9591636657714844,0.11910329014062881,0.957199215888977
5,4,10,3.0,60.0,32,0.0005,256,0.97,2.0,0.15045420825481415,0.944509744644165,0.14956232905387878,0.9449119567871094
5,4,10,3.0,60.0,32,0.0005,256,0.99,2.0,0.08286111801862717,0.9733858108520508,0.09291507303714752,0.9711346626281738
5,4,10,3.0,60.0,32,0.001,128,0.97,1.0,0.21855440735816956,0.9092962145805359,0.2211862951517105,0.9087588787078857
5,4,10,3.0,60.0,32,0.001,128,0.99,1.0,0.2559325098991394,0.8939267992973328,0.2647971212863922,0.8916653394699097
5,4,10,3.0,60.0,32,0.001,128,0.97,1.5,0.2454400360584259,0.8990447521209717,0.24456295371055603,0.8989202380180359
5,4,10,3.0,60.0,32,0.001,128,0.99,1.5,0.15145041048526764,0.9433644413948059,0.15330034494400024,0.9429974555969238
5,4,10,3.0,60.0,32,0.001,128,0.97,2.0,0.22598183155059814,0.910729706287384,0.23408395051956177,0.9088502526283264
5,4,10,3.0,60.0,32,0.001,128,0.99,2.0,0.17569144070148468,0.9277468919754028,0.17849600315093994,0.9273666143417358
5,4,10,3.0,60.0,32,0.001,256,0.97,1.0,0.3191510736942291,0.8619824647903442,0.33041349053382874,0.8574199080467224
5,4,10,3.0,60.0,32,0.001,256,0.99,1.0,0.6913952827453613,0.523375928401947,0.6921204328536987,0.5167301893234253
5,4,10,3.0,60.0,32,0.001,256,0.97,1.5,0.6891030669212341,0.532428503036499,0.6901026964187622,0.5288270711898804
5,4,10,3.0,60.0,32,0.001,256,0.99,1.5,0.6903443336486816,0.5278318524360657,0.6909435391426086,0.5246219038963318
5,4,10,3.0,60.0,32,0.001,256,0.97,2.0,0.23820996284484863,0.9049495458602905,0.2493302971124649,0.9008193612098694
5,4,10,3.0,60.0,32,0.001,256,0.99,2.0,0.21050089597702026,0.9130443334579468,0.22694751620292664,0.9076465368270874
5,4,10,3.0,60.0,64,0.0005,128,0.97,1.0,0.22181573510169983,0.9082329869270325,0.2217731773853302,0.9095653295516968
5,4,10,3.0,60.0,64,0.0005,128,0.99,1.0,0.21878406405448914,0.9103827476501465,0.20734399557113647,0.916578471660614
5,4,10,3.0,60.0,64,0.0005,128,0.97,1.5,0.22946536540985107,0.9040931463241577,0.2441798597574234,0.8949758410453796
5,4,10,3.0,60.0,64,0.0005,128,0.99,1.5,0.19655448198318481,0.9139708280563354,0.20318834483623505,0.9127965569496155
5,4,10,3.0,60.0,64,0.0005,128,0.97,2.0,0.26365092396736145,0.874308705329895,0.26769745349884033,0.8736217617988586
5,4,10,3.0,60.0,64,0.0005,128,0.99,2.0,0.15471437573432922,0.9421823620796204,0.16363251209259033,0.9388867020606995
5,4,10,3.0,60.0,64,0.0005,256,0.97,1.0,0.18987779319286346,0.9240082502365112,0.2091580182313919,0.9170111417770386
5,4,10,3.0,60.0,64,0.0005,256,0.99,1.0,0.14544649422168732,0.9461860060691833,0.14232803881168365,0.9484795331954956
5,4,10,3.0,60.0,64,0.0005,256,0.97,1.5,0.10617134720087051,0.9620003700256348,0.10150820016860962,0.964172899723053
5,4,10,3.0,60.0,64,0.0005,256,0.99,1.5,0.1917414665222168,0.9185833930969238,0.1954032927751541,0.9188118577003479
5,4,10,3.0,60.0,64,0.0005,256,0.97,2.0,0.15841729938983917,0.94125896692276,0.15550218522548676,0.9431290030479431
5,4,10,3.0,60.0,64,0.0005,256,0.99,2.0,0.057758089154958725,0.9826729893684387,0.0633656308054924,0.9821431040763855
5,4,10,3.0,60.0,64,0.001,128,0.97,1.0,0.28248801827430725,0.8811401724815369,0.30864110589027405,0.8690463900566101
5,4,10,3.0,60.0,64,0.001,128,0.99,1.0,0.1827160120010376,0.9269483089447021,0.1832006871700287,0.9278057813644409
5,4,10,3.0,60.0,64,0.001,128,0.97,1.5,0.17876504361629486,0.9311501383781433,0.1778162121772766,0.9313963055610657
5,4,10,3.0,60.0,64,0.001,128,0.99,1.5,0.16542965173721313,0.9366652369499207,0.17584149539470673,0.9332332611083984
5,4,10,3.0,60.0,64,0.001,128,0.97,2.0,0.22353358566761017,0.9108218550682068,0.23793961107730865,0.9043850898742676
5,4,10,3.0,60.0,64,0.001,128,0.99,2.0,0.20017914474010468,0.9144717454910278,0.20549282431602478,0.913059413433075
5,4,10,3.0,60.0,64,0.001,256,0.97,1.0,0.6918641924858093,0.5178465247154236,0.6920714378356934,0.5153096914291382
5,4,10,3.0,60.0,64,0.001,256,0.99,1.0,0.1841658651828766,0.9282527565956116,0.18984416127204895,0.9267368316650391
5,4,10,3.0,60.0,64,0.001,256,0.97,1.5,0.25624924898147583,0.8948052525520325,0.26112666726112366,0.8932712078094482
5,4,10,3.0,60.0,64,0.001,256,0.99,1.5,0.23450636863708496,0.8995484709739685,0.23524953424930573,0.8986323475837708
5,4,10,3.0,60.0,64,0.001,256,0.97,2.0,0.18239685893058777,0.930306613445282,0.18058770895004272,0.9317461848258972
5,4,10,3.0,60.0,64,0.001,256,0.99,2.0,0.14719481766223907,0.9442250728607178,0.15530656278133392,0.941998302936554
5,4,10,3.0,60.0,128,0.0005,128,0.97,1.0,0.21920181810855865,0.910679042339325,0.2108781337738037,0.9156751036643982
5,4,10,3.0,60.0,128,0.0005,128,0.99,1.0,0.2331494390964508,0.8968083262443542,0.23211859166622162,0.896546483039856
5,4,10,3.0,60.0,128,0.0005,128,0.97,1.5,0.19517013430595398,0.9218569397926331,0.18862655758857727,0.9245454668998718
5,4,10,3.0,60.0,128,0.0005,128,0.99,1.5,0.09568364918231964,0.9692354798316956,0.1300380527973175,0.9557772874832153
5,4,10,3.0,60.0,128,0.0005,128,0.97,2.0,0.2113780379295349,0.9100288152694702,0.2329147607088089,0.9011277556419373
5,4,10,3.0,60.0,128,0.0005,128,0.99,2.0,0.20036013424396515,0.912969172000885,0.1998220980167389,0.913792610168457
5,4,10,3.0,60.0,128,0.0005,256,0.97,1.0,0.21697700023651123,0.9076393246650696,0.22294771671295166,0.904945969581604
5,4,10,3.0,60.0,128,0.0005,256,0.99,1.0,0.13609842956066132,0.9516195058822632,0.1360689401626587,0.9526122212409973
5,4,10,3.0,60.0,128,0.0005,256,0.97,1.5,0.16880379617214203,0.9295868277549744,0.1729278862476349,0.9276503324508667
5,4,10,3.0,60.0,128,0.0005,256,0.99,1.5,0.07593528181314468,0.9771376252174377,0.07554339617490768,0.9781551361083984
5,4,10,3.0,60.0,128,0.0005,256,0.97,2.0,0.10099323838949203,0.9668018221855164,0.107075534760952,0.9635916948318481
5,4,10,3.0,60.0,128,0.0005,256,0.99,2.0,0.06639055162668228,0.9799273014068604,0.07815960049629211,0.9767889380455017
5,4,10,3.0,60.0,128,0.001,128,0.97,1.0,0.21973185241222382,0.9120019674301147,0.2250148504972458,0.909599244594574
5,4,10,3.0,60.0,128,0.001,128,0.99,1.0,0.19790706038475037,0.9199427962303162,0.20262163877487183,0.9185454249382019
5,4,10,3.0,60.0,128,0.001,128,0.97,1.5,0.18569599092006683,0.9268075227737427,0.20072586834430695,0.9191907048225403
