game_nr,object,fixed indices,context condition,message
36064,[7. 2. 0. 0.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 7. 7. 3.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 0. 3. 1.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 7. 7. 6.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 3. 0. 2.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 6. 6. 5.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 4. 4. 2.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 3. 2. 2.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 3. 1. 6.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
36064,[7. 5. 2. 6.],[1. 0. 0. 0.],0,"[14, 21, 10, 12, 0]"
52970,[7. 2. 6. 0.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 0. 4. 1.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 1. 4. 5.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 0. 6. 1.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 6. 6. 6.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 7. 3. 2.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 7. 7. 1.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 0. 5. 7.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 3. 0. 1.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
52970,[7. 6. 0. 1.],[1. 0. 0. 0.],0,"[14, 21, 4, 12, 0]"
54738,[7. 4. 0. 2.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 0. 7. 3.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 4. 1. 0.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 1. 0. 4.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 6. 2. 7.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 7. 3. 0.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 0. 6. 4.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 3. 7. 1.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 1. 2. 0.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
54738,[7. 7. 2. 4.],[1. 0. 0. 0.],0,"[14, 21, 27, 12, 0]"
56525,[7. 5. 5. 1.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 5. 3. 7.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 1. 7. 1.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 0. 2. 2.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 0. 2. 4.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 1. 1. 5.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 6. 2. 0.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 5. 4. 3.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 7. 0. 0.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
56525,[7. 7. 1. 0.],[1. 0. 0. 0.],0,"[14, 4, 10, 12, 0]"
