game_nr,object,fixed indices,context condition,message
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
18,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
83,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
306,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
357,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
581,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
636,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 11, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
806,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
844,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1047,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1098,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 10, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1101,[0. 3. 2.],[1. 1. 1.],0,"[7, 1, 11, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1130,[0. 3. 2.],[1. 1. 1.],1,"[7, 1, 15, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1145,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 10, 0]"
1155,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1155,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1155,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1155,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
1155,[0. 3. 2.],[1. 1. 1.],2,"[7, 1, 15, 0]"
