game_nr,object,fixed indices,context condition,message
2785,[3. 1. 3. 0. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 2. 0. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 3. 1. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 1. 1. 2. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 0. 0. 0. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 3. 3. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 2. 3. 0. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 3. 0. 2. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 0. 3. 0. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
2785,[3. 1. 1. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
8809,[3. 0. 2. 1. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 3. 3. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 1. 2. 3. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 3. 1. 1. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 0. 3. 1. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 0. 1. 2. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 0. 1. 2. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 1. 3. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 2. 2. 1. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
8809,[3. 1. 2. 0. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 2, 11, 11, 0]"
30515,[3. 3. 0. 1. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 1. 1. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 2. 3. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 1. 1. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 3. 3. 0. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 0. 2. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 1. 3. 2. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 0. 3. 1. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 3. 3. 2. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
30515,[3. 1. 0. 3. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 3. 3. 2. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 3. 0. 1. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 3. 2. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 1. 3. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 1. 2. 2. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 0. 3. 0. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 1. 2. 0. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 0. 2. 2. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 3. 3. 3. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
39787,[3. 0. 3. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 2. 3. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 0. 2. 0. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 1. 3. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 3. 3. 2. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 1. 2. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 0. 1. 1. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 2. 0. 1. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 3. 2. 0. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 2. 2. 0. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
50880,[3. 1. 3. 0. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 2. 0. 3. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 3. 1. 1. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 1. 3. 2. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 2. 3. 2. 2.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 2. 3. 0. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 1. 0. 0. 0.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 1. 1. 0. 3.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
55799,[3. 2. 2. 1. 1.],[1. 0. 0. 0. 0.],0,"[9, 12, 12, 11, 11, 0]"
